baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Treatment,OTU,day,tissue,level
73.60130956370166,2.0428602988251297,0.47945873671642025,4.235799715945803,2.2773970608433992e-5,0.0010504493943140178,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,"Enriched in ""Feed""",Otu00051,7,Feces,OTU
4.413345384852057,2.093278915631314,0.8744917247431538,2.9980499824962252,0.0027171310721627643,0.033420712187602,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,"Enriched in ""Feed""",Otu00038,7,Feces,OTU
10.013830652292565,2.094945763075378,0.6884296841307311,3.3179146067978476,9.069220642329774e-4,0.03727449683997537,Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,NA,"Enriched in ""Inject""",Otu00338,7,Feces,OTU
14.172832348469829,2.110187897044959,0.6834988431887766,3.1392779206293593,0.0016936473523569897,0.04640593745458151,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,"Enriched in ""Inject""",Otu00145,7,Feces,OTU
50.912324757109175,2.137799275137367,0.6907878127264947,3.0517876727513324,0.002274829520259852,0.029979003320567337,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,"Enriched in ""Feed""",Otu00092,7,Feces,OTU
4.424610483572077,2.158379375443704,0.7745330028411594,3.252149698571563,0.001145356811294981,0.0392284707868531,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,"Enriched in ""Inject""",Otu00396,7,Feces,OTU
65.03200869081749,2.1683053840445137,0.615874598867156,3.4324450067912884,5.981651785876277e-4,0.016978688530679586,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,"Enriched in ""Feed""",Otu00084,7,Feces,OTU
6.700508099148305,2.227387361290042,0.7240048982560869,3.1282983235515527,0.001758216259014972,0.027032574982355194,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,"Enriched in ""Feed""",Otu00363,7,Feces,OTU
34.76716397935679,2.258686792570037,0.6738792004273121,3.6574082449309633,2.5477841820129965e-4,0.007834436359689964,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,"Enriched in ""Feed""",Otu00115,7,Feces,OTU
16.816035294116812,2.2919224856003733,0.7397940402145418,3.243386931317263,0.0011811768225909063,0.020885577261698093,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,"Enriched in ""Feed""",Otu00214,7,Feces,OTU
